ExportDate	StudioVersionRec	StudioProjectName	StudioTestName	ParticipantName	RecordingName	RecordingDate	RecordingDuration	RecordingResolution	PresentationSequence	FixationFilter	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	MediaWidth	MediaHeight	SegmentName	SegmentStart	SegmentEnd	SegmentDuration	SceneName	SceneSegmentStart	SceneSegmentEnd	SceneSegmentDuration	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	MouseEventIndex	MouseEvent	MouseEventX (ADCSpx)	MouseEventY (ADCSpx)	MouseEventX (MCSpx)	MouseEventY (MCSpx)	KeyPressEventIndex	KeyPressEvent	StudioEventIndex	StudioEvent	StudioEventData	ExternalEventIndex	ExternalEvent	ExternalEventValue	EventMarkerValue	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	SaccadicAmplitude	AbsoluteSaccadicDirection	RelativeSaccadicDirection	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	GazePointX (MCSpx)	GazePointY (MCSpx)	GazePointLeftX (ADCSmm)	GazePointLeftY (ADCSmm)	GazePointRightX (ADCSmm)	GazePointRightY (ADCSmm)	StrictAverageGazePointX (ADCSmm)	StrictAverageGazePointY (ADCSmm)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	EyePosLeftZ (ADCSmm)	EyePosRightX (ADCSmm)	EyePosRightY (ADCSmm)	EyePosRightZ (ADCSmm)	CamLeftX	CamLeftY	CamRightX	CamRightY	DistanceLeft	DistanceRight	PupilLeft	PupilRight	ValidityLeft	ValidityRight	IRMarkerCount	IRMarkerID	PupilGlassesRight	
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									10712	13:48:17.242	133918080																		Unclassified	158						1286																			48.99										4	4				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									10721	13:48:17.250	133926420																		Unclassified	158						1287																			49.13										4	4				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									10729	13:48:17.259	133934747																		Unclassified	8						1288	716	808			716	808	686	731	191.36	88.91					208.91	54.75	547.37		49.42						549.25		-1.00		0	4				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									10737	13:48:17.267	133943092																	78	Saccade	42						1289	704	766	784	790	744	778	714	701	188.05	102.66	209.40	94.82	198.72	98.74	208.96	54.75	547.42	274.65	52.32	549.85					549.30	549.30	5.33	5.16	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									10746	13:48:17.275	133951419																	78	Saccade	42						1290	690	733			690	733	660	656	184.26	113.41					209.01	54.69	547.36		50.12						549.23		-1.00		0	4				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									10754	13:48:17.284	133959749																	78	Saccade	42						1291	676	694	737	772	706	733	676	656	180.66	126.07	196.98	100.75	188.82	113.41	208.93	54.67	547.36	274.61	52.18	549.82					549.23	549.23	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									10762	13:48:17.292	133968077																	78	Saccade	42						1292	674	683	740	729	707	706	677	629	179.98	129.93	197.77	114.70	188.88	122.31	208.97	54.65	547.39	274.65	52.17	549.70					549.25	549.25	5.40	5.28	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									10771	13:48:17.300	133976415																	78	Saccade	42						1293	679	678	767	716	723	697	693	620	181.38	131.33	204.93	118.92	193.15	125.12	209.01	54.60	547.26	274.63	52.09	549.51					549.11	549.11	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									10779	13:48:17.308	133984743																33		Fixation	108	692	610	1.59	242.28	342.57	1294	682	677	765	697	723	687	693	610	182.25	131.79	204.41	125.23	193.33	128.51	208.95	54.59	547.19	274.59	52.03	549.31					549.05	549.05	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									10787	13:48:17.317	133993070																33		Fixation	108	692	610	1.59	242.28	342.57	1295	693	670	738	702	715	686	685	609	185.06	133.87	197.11	123.52	191.09	128.70	209.01	54.59	547.19	274.64	52.02	549.03					549.04	549.04	5.84	5.31	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									10796	13:48:17.325	134001414																33		Fixation	108	692	610	1.59	242.28	342.57	1296	693	673	738	702	715	687	685	610	185.31	132.92	197.11	123.52	191.21	128.22	209.06	54.57	547.09	274.65	51.96	548.77					548.94	548.94	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									10804	13:48:17.333	134009729																33		Fixation	108	692	610	1.59	242.28	342.57	1297	700	686	750	694	725	690	695	613	187.16	128.87	200.49	126.07	193.83	127.47	209.03	54.59	547.06	274.61	51.95	548.67					548.92	548.92	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									10812	13:48:17.342	134018057																33		Fixation	108	692	610	1.59	242.28	342.57	1298			751	714	751	714	721	637			200.66	119.66						274.68	51.99	548.63						548.96		5.79	4	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									10821	13:48:17.350	134026403																33		Fixation	108	692	610	1.59	242.28	342.57	1299	690	692	751	714	720	703	690	626	184.33	126.78	200.66	119.66	192.50	123.22	209.16	54.62	547.00	274.72	51.98	548.52					548.85	548.85	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									10829	13:48:17.358	134034740																33		Fixation	108	692	610	1.59	242.28	342.57	1300	691	671	757	706	724	688	694	611	184.72	133.62	202.20	122.26	193.46	127.94	209.13	54.64	546.98	274.67	51.96	548.52					548.84	548.84	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									10837	13:48:17.367	134043088																33		Fixation	108	692	610	1.59	242.28	342.57	1301	688	688			688	688	658	611	183.94	128.11					209.19	54.67	547.00		50.24						548.85		5.40		0	4				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									10846	13:48:17.375	134051411																33		Fixation	108	692	610	1.59	242.28	342.57	1302	679	675	761	691	720	683	690	606	181.56	132.39	203.44	127.02	192.50	129.71	209.24	54.63	546.91	274.76	51.98	548.37					548.75	548.75	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									10854	13:48:17.383	134059736																33		Fixation	108	692	610	1.59	242.28	342.57	1303	679	675	759	691	719	683	689	606	181.56	132.28	202.70	127.27	192.13	129.78	209.19	54.63	546.90	274.72	51.93	548.28					548.74	548.74	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									10862	13:48:17.392	134068068																33		Fixation	108	692	610	1.59	242.28	342.57	1304	681	659	758	672	719	665	689	588	181.96	137.49	202.65	133.37	192.31	135.43	209.23	54.62	546.94	274.77	51.94	548.25					548.79	548.79	5.86	5.79	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									10871	13:48:17.400	134076407																33		Fixation	108	692	610	1.59	242.28	342.57	1305	689	664	763	685	726	674	696	597	184.13	135.90	203.95	129.29	194.04	132.59	209.28	54.58	546.89	274.78	51.90	548.21					548.73	548.73	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									10879	13:48:17.408	134084733																33		Fixation	108	692	610	1.59	242.28	342.57	1306	690	682	760	683	725	682	695	605	184.50	130.24	203.14	129.76	193.82	130.00	209.27	54.61	546.92	274.82	51.91	548.35					548.75	548.75	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									10887	13:48:17.417	134093062																	79	Saccade	25						1307	690	682	774	677	732	679	702	602	184.50	130.24	206.72	131.89	195.61	131.07	209.36	54.69	546.97	274.92	52.02	548.55					548.81	548.81	5.84	5.63	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									10896	13:48:17.425	134101404																	79	Saccade	25						1308	705	648	805	626	755	637	725	560	188.45	141.22	215.24	148.28	201.85	144.75	209.45	54.73	546.92	274.93	52.07	548.58					548.75	548.75	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									10904	13:48:17.433	134109720																	79	Saccade	25						1309	702	608	800	631	751	619	721	542	187.66	154.20	213.86	146.62	200.76	150.41	209.45	54.80	546.94	274.92	52.14	548.70					548.78	548.78	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									10912	13:48:17.442	134118049																		Unclassified	8						1310	702	608			702	608	672	531	187.66	154.20					209.51	54.85	547.00		50.97						548.85		5.43		0	4				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									10921	13:48:17.450	134126366																	80	Saccade	17						1311	724	598	794	639	759	618	729	541	193.41	157.58	212.11	144.30	202.76	150.94	209.54	54.86	547.19	275.05	52.26	549.61					549.03	549.03	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									10929	13:48:17.458	134134701																	80	Saccade	17						1312	731	584	816	580	773	582	743	505	195.36	162.16	218.07	163.54	206.71	162.85	209.48	54.90	547.24	275.02	52.29	549.70					549.09	549.09	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									10937	13:48:17.467	134143068																34		Fixation	150	744	494	4.11	69.88	187.60	1313	735	580			735	580	705	503	196.48	163.58					209.49	54.93	547.35		50.94						549.20		5.47		0	4				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									10946	13:48:17.475	134151399																34		Fixation	150	744	494	4.11	69.88	187.60	1314	728	567	823	577	775	572	745	495	194.49	167.68	219.85	164.49	207.17	166.09	209.56	54.89	547.36	275.11	52.29	549.79					549.20	549.20	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									10954	13:48:17.483	134159726																34		Fixation	150	744	494	4.11	69.88	187.60	1315	729	565	818	572	773	568	743	491	194.72	168.38	218.68	165.91	206.70	167.15	209.48	54.93	547.44	275.09	52.28	549.88					549.29	549.29	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									10962	13:48:17.492	134168053																34		Fixation	150	744	494	4.11	69.88	187.60	1316	728	566			728	566	698	489	194.57	168.13					209.52	54.92	547.54		51.24						549.39		5.45		0	4				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									10971	13:48:17.500	134176361																34		Fixation	150	744	494	4.11	69.88	187.60	1317	738	579	817	583	777	581	747	504	197.29	163.63	218.22	162.59	207.76	163.11	209.58	54.86	547.53	275.20	52.20	549.96					549.37	549.37	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									10979	13:48:17.508	134184711																34		Fixation	150	744	494	4.11	69.88	187.60	1318	734	582	822	580	778	581	748	504	196.06	162.91	219.56	163.47	207.81	163.19	209.55	54.84	547.58	275.18	52.17	550.05					549.41	549.41	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									10987	13:48:17.517	134193043																34		Fixation	150	744	494	4.11	69.88	187.60	1319	748	574			748	574	718	497	199.82	165.32					209.60	54.85	547.65		51.69						549.48		5.99		0	4				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									10996	13:48:17.525	134201362																34		Fixation	150	744	494	4.11	69.88	187.60	1320	741	578	818	574	779	576	749	499	198.06	164.08	218.69	165.47	208.37	164.78	209.68	54.81	547.60	275.32	52.12	550.12					549.42	549.42	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									11004	13:48:17.533	134209711																34		Fixation	150	744	494	4.11	69.88	187.60	1321	739	569	821	575	780	572	750	495	197.36	167.07	219.50	165.21	208.43	166.14	209.65	54.83	547.62	275.31	52.13	550.19					549.45	549.45	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									11012	13:48:17.542	134218051																34		Fixation	150	744	494	4.11	69.88	187.60	1322	737	570			737	570	707	493	196.96	166.68					209.72	54.87	547.68		51.42						549.50		6.00		0	4				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									11021	13:48:17.550	134226393																34		Fixation	150	744	494	4.11	69.88	187.60	1323	742	567	822	575	782	571	752	494	198.17	167.68	219.70	165.06	208.93	166.37	209.79	54.86	547.62	275.45	52.17	550.25					549.43	549.43	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									11029	13:48:17.558	134234721																34		Fixation	150	744	494	4.11	69.88	187.60	1324	743	566	811	592	777	579	747	502	198.45	168.14	216.73	159.43	207.59	163.79	209.75	54.90	547.61	275.43	52.20	550.32					549.43	549.43	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									11037	13:48:17.567	134243064																34		Fixation	150	744	494	4.11	69.88	187.60	1325	740	595			740	595	710	518	197.70	158.71					209.80	54.93	547.65		51.57						549.47		5.45		0	4				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									11046	13:48:17.575	134251356																34		Fixation	150	744	494	4.11	69.88	187.60	1326	720	553	789	601	754	577	724	500	192.30	172.26	210.88	156.62	201.59	164.44	209.86	54.88	547.57	275.53	52.19	550.34					549.38	549.38	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									11054	13:48:17.583	134259717																34		Fixation	150	744	494	4.11	69.88	187.60	1327	711	560	836	511	773	535	743	458	190.07	169.95	223.42	186.15	206.74	178.05	209.80	54.89	547.57	275.50	52.17	550.39					549.39	549.39	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									11062	13:48:17.592	134268050																34		Fixation	150	744	494	4.11	69.88	187.60	1328	711	560	823	518	767	539	737	462	190.03	169.93	219.81	183.62	204.92	176.78	209.86	54.87	547.63	275.57	52.16	550.45					549.44	549.44	5.45	6.10	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									11071	13:48:17.600	134276375																34		Fixation	150	744	494	4.11	69.88	187.60	1329	723	587	818	546	770	566	740	489	193.10	161.27	218.64	174.69	205.87	167.98	209.89	54.79	547.58	275.59	52.09	550.39					549.38	549.38	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									11079	13:48:17.608	134284703																34		Fixation	150	744	494	4.11	69.88	187.60	1330	727	577	797	572	762	574	732	497	194.22	164.54	213.07	166.01	203.64	165.28	209.81	54.75	547.62	275.54	52.06	550.42					549.42	549.42	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									11087	13:48:17.617	134293037																	81	Saccade	67						1331	729	564			729	564	699	487	194.73	168.55					209.93	54.82	547.68		51.16						549.48		5.93		0	4				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									11096	13:48:17.625	134301377																	81	Saccade	67						1332			816	574	816	574	786	497			218.08	165.31						275.94	52.20	550.33						549.53		-1.00	4	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									11104	13:48:17.633	134309684																	81	Saccade	67						1333	749	551	870	548	809	549	779	472	200.17	173.00	232.55	173.92	216.36	173.46	210.44	55.12	547.64	276.11	52.38	550.30					549.43	549.43	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									11112	13:48:17.642	134318043																	81	Saccade	67						1334			951	545	951	545	921	468			254.14	174.84						276.39	52.57	550.28						549.50		5.62	4	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									11121	13:48:17.650	134326386																	81	Saccade	67						1335	814	484	1036	478	925	481	895	404	217.62	194.98	276.93	196.95	247.27	195.96	211.04	55.40	547.49	276.58	52.62	550.05					549.27	549.27	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									11129	13:48:17.658	134334709																	81	Saccade	67						1336	1033	365	1182	316	1107	340	1077	263	276.02	233.67	315.96	249.80	295.99	241.74	211.14	55.44	547.40	276.59	52.57	549.65					549.17	549.17	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									11137	13:48:17.667	134343034																	81	Saccade	67						1337			1202	296	1202	296	1172	219			321.24	256.16						276.63	52.46	548.45						549.24		6.12	4	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									11146	13:48:17.675	134351381																	81	Saccade	67						1338	1084	334	1216	315	1150	324	1120	247	289.60	243.95	324.83	250.16	307.21	247.05	211.24	55.41	547.19	276.66	52.38	548.18					548.95	548.95	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									11154	13:48:17.683	134359709																		Unclassified	17						1339	1105	332	1209	323	1157	327	1127	250	295.27	244.47	323.20	247.44	309.23	245.95	211.22	55.36	547.04	276.65	52.35	548.52					548.80	548.80	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									11162	13:48:17.692	134368045																		Unclassified	17						1340			1200	326	1200	326	1170	249			320.66	246.34						276.81	52.46	549.35						548.86		6.08	4	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter	http://www.drewmstiles.com/ (CRC)	30	77	1864	937									11171	13:48:17.700	134376376																	82	Saccade	17						1341	1098	346	1192	327	1145	336	1115	259	293.32	239.93	318.49	246.01	305.91	242.97	211.35	55.31	546.97	276.88	52.40	549.24					548.72	548.72	-1.00	-1.00	0	0				
